Page.Name,Page.Category,Page.Admin.Top.Country,Page.Description,Page.Created,Likes.at.Posting,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Total.Views,Video.Length,URL,Message
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1065378,1082587,2023-11-05 01:01:15 AEDT,2023-11-05,01:01:15,Native Video,114,26,18,10,1,0,0,3,2,1924,00:00:36,https://www.facebook.com/100020084423101/posts/1313791592633642,"Do you have an idea that can make healthcare more accessible in your community? We’re investing up to $75,000 in the innovators who are working to improve local healthcare systems and keep patients healthy. Send your application by November 6: https://social.jnj.com/3QojNIy:=:https://www.jnj.com/health-equity-innovation-challenge"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1065351,1082494,2023-11-01 09:30:09 AEDT,2023-11-01,09:30:09,Photo,76,44,11,11,0,2,0,2,2,0,N/A,https://www.facebook.com/100020084423101/posts/1312005702812231,"As a new mom, Alicia felt blindsided when her newborn was rushed to the NICU and diagnosed with a rare blood disorder. ​ ​ This Pregnancy & Infant Loss Awareness Month, discover how our scientists are working to treat this life-threatening condition: https://social.jnj.com/3QFlgvw:=:https://www.jnj.com/health-and-wellness/blood-disorder-in-infants"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1065177,1082265,2023-10-25 09:00:48 AEDT,2023-10-25,09:00:48,Photo,121,24,22,21,6,0,0,3,5,0,N/A,https://www.facebook.com/100020084423101/posts/1308500486496086,"With a unique disposable camera, our innovators are building a better—and easier—way for surgeons to perform complex spinal procedures. See how we're innovating to tackle the world's toughest health challenges: https://social.jnj.com/3F7dVOQ:=:https://www.jnj.com/innovation/helping-surgeons-see-more-during-spinal-operations"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1065148,1081955,2023-10-06 08:43:11 AEDT,2023-10-06,08:43:11,Photo,163,99,27,9,0,1,0,3,5,0,N/A,https://www.facebook.com/100020084423101/posts/1298232620856206,Atrial fibrillation is on the rise—with one in four adults over 40 at risk of developing the condition. ​ Learn how our scientists are driving high-tech advances to transform how AFib is diagnosed and treated: https://social.jnj.com/3PANJRq:=:https://www.jnj.com/innovation/5-things-we-now-know-about-atrial-fibrillation
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064733,1081741,2023-09-28 07:00:39 AEST,2023-09-28,07:00:39,Native Video,93,88,18,6,0,0,0,2,10,2331,00:00:20,https://www.facebook.com/100020084423101/posts/1294522281227240,Did you know that Alzheimer’s is the sixth-leading cause of death in the U.S? Learn how our scientists are working to develop treatments to detect the disease early on: https://social.jnj.com/3LZnS4T:=:https://www.jnj.com/innovation/catching-alzheimers-before-it-starts
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064396,1081489,2023-09-19 08:16:19 AEST,2023-09-19,08:16:19,Photo,237,34,32,43,2,1,0,2,2,0,N/A,https://www.facebook.com/100020084423101/posts/1290048651674603,"“I still remember that exact moment when I thought, ‘Wow, this might work.’”​ ​Learn how our scientist’s molecule discovery evolved into a treatment for multiple myeloma: https://social.jnj.com/48ibdU1:=:https://www.jnj.com/innovation/developing-multiple-myeloma-treatments"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064421,1081564,2023-09-16 04:17:57 AEST,2023-09-16,04:17:57,Photo,151,38,30,24,3,1,0,1,0,0,N/A,https://www.facebook.com/100020084423101/posts/1288411818504953,What if the key to effective treatments could be found in your genetic profile? That’s the goal of precision medicine. See how we're working to harness the cutting-edge power of tailor-made medicine: https://social.jnj.com/3rh8I3z:=:https://www.jnj.com/innovation/are-super-personalized-solutions-the-future-of-healthcare
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064547,1081718,2023-09-15 01:20:04 AEST,2023-09-15,01:20:04,Native Video,158,34,87,61,0,0,0,3,4,5642,00:00:30,https://www.facebook.com/100020084423101/posts/1287801171899351,We're innovating across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow. Explore how: https://social.jnj.com/3RmSosK:=:https://www.jnj.com/brand-announcement
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064536,1081698,2023-09-13 08:02:01 AEST,2023-09-13,08:02:01,Native Video,79,18,12,11,0,0,0,1,1,3626,00:00:53,https://www.facebook.com/100020084423101/posts/1286943835318418,Our scientists are taking on the challenge of addressing unmet needs in maternal health. ​ See how this team is focused on developing safe and effective treatments to help improve maternal and fetal health outcomes.💕
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064535,1081679,2023-09-11 05:01:02 AEST,2023-09-11,05:01:02,Native Video,91,16,18,4,0,1,0,1,2,3185,00:01:02,https://www.facebook.com/100020084423101/posts/1285891755423626,"With more than 80 autoantibody diseases, finding the correct diagnosis can be challenging. Learn how autoantibody diseases impact patients and why our researchers are working toward a faster path to diagnosis."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064564,1081702,2023-09-10 01:00:07 AEST,2023-09-10,01:00:07,Link,57,10,7,7,0,1,0,1,1,0,N/A,https://www.facebook.com/100020084423101/posts/1285270568819078,"Treating young patients can be exceptionally challenging, but our scientists are rising to the task. For Childhood Cancer Awareness Month, hear from one researcher about what motivates her to keep fighting for children’s futures."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064580,1081696,2023-09-09 03:01:17 AEST,2023-09-09,03:01:17,Native Video,69,23,10,6,0,0,0,1,1,2663,00:00:43,https://www.facebook.com/100020084423101/posts/1284809728865162,Championing health equity. Advancing environmental health. Empowering employees. ​ These are just some of our goals to help change the trajectory of healthcare. Watch to see some of our recent advancements and aspirations for a healthier world. 🌎
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064648,1081728,2023-09-07 01:00:07 AEST,2023-09-07,01:00:07,Link,66,15,6,8,1,1,0,1,1,0,N/A,https://www.facebook.com/100020084423101/posts/1283845728961562,"Nina is no stranger to challenge. From developing innovative surgical patches to breaking records in ultramarathons, she’s tackling obstacles both professionally and physically. Hear from this trailblazer about her journey into the STEM field. #WomenInSTEM"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064652,1081717,2023-09-06 06:13:49 AEST,2023-09-06,06:13:49,Link,69,22,16,4,2,0,0,2,4,0,N/A,https://www.facebook.com/100020084423101/posts/1283318589014276,"The idea of sight loss can be scary—but prompt diagnosis by an eye specialist can, in many cases, help preserve vision. For National Eye Exam Month, meet two patients who took control of their eye health and learn why it’s important to schedule your next checkup."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064754,1081587,2023-08-27 01:00:36 AEST,2023-08-27,01:00:36,Link,94,29,14,10,1,1,0,1,1,0,N/A,https://www.facebook.com/100020084423101/posts/1278641536148648,"When Edith Von Kuster joined our science department back in 1908, she became the first female scientist at the company. For Women’s Equality Day, see how hiring her started our longstanding commitment to supporting women in STEM."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064819,1081587,2023-08-23 02:00:38 AEST,2023-08-23,02:00:38,Link,56,16,8,4,1,1,0,1,2,0,N/A,https://www.facebook.com/100020084423101/posts/1276895229656612,"For parents who carry genetic diseases, getting kids tested can help prepare them for the future. This Children's Eye Health and Safety Month, read about one mother's determination to help her children after they were diagnosed with a disease that eventually causes blindness."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064879,1081628,2023-08-19 03:00:36 AEST,2023-08-19,03:00:36,Link,47,19,5,6,0,0,0,2,0,0,N/A,https://www.facebook.com/100020084423101/posts/1274971946515607,"Psoriasis patients like Alisha often experience delays in care due to underrepresentation in healthcare education. For #Psoriasis Awareness Month, see how she’s using her experience to support others with the autoimmune disease."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064980,1081560,2023-08-10 01:00:16 AEST,2023-08-10,01:00:16,Link,60,27,16,3,1,0,0,2,1,0,N/A,https://www.facebook.com/100020084423101/posts/1270684610277674,"""When patients see nurses and other members of the medical team who look like them, it can remove barriers, open up conversations and ultimately improve access to quality care."" ​ See how we’re supporting student nurses of color while they’re in school and after graduating."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064969,1081450,2023-08-02 02:00:35 AEST,2023-08-02,02:00:35,Link,78,36,10,2,2,0,0,2,3,0,N/A,https://www.facebook.com/100020084423101/posts/1266822840663851,"Nichelle didn't meet the typical criteria for having lung cancer—but her symptoms told her otherwise. For World Lung Cancer Day, read about her journey to receiving a diagnosis and how to take control of your health. #LungCancerAwareness"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064996,1081426,2023-07-27 07:00:30 AEST,2023-07-27,07:00:30,Link,70,39,11,6,0,1,0,2,2,0,N/A,https://www.facebook.com/100020084423101/posts/1264160650930070,"When you think of common symptoms of autoimmune diseases—like joint pain, swelling and scaly skin—you may not think of children having these types of health problems. ​ For Juvenile Arthritis Awareness Month, learn about the recent discoveries scientists have made that are helping young patients manage their symptoms."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1065001,1081431,2023-07-26 02:00:42 AEST,2023-07-26,02:00:42,Link,69,22,7,6,0,0,0,2,3,0,N/A,https://www.facebook.com/100020084423101/posts/1263625140983621,"As both a cancer survivor and caregiver, Shauna Smith knows the power of feeling supported when facing the disease. Read the inspiring story about how she created a safe space for her coworkers who are navigating a cancer diagnosis."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1065026,1081365,2023-07-22 03:00:50 AEST,2023-07-22,03:00:50,Link,53,31,12,3,0,1,0,2,0,0,N/A,https://www.facebook.com/100020084423101/posts/1261804404499028,"We're supporting equity in fields like optometry, surgery and clinical trials—3 areas of medicine that have considerable gaps in representation. Learn more about our efforts."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064751,1081226,2023-07-11 02:00:14 AEST,2023-07-11,02:00:14,Link,116,1185,16,23,1,1,7,157,1,0,N/A,https://www.facebook.com/100020084423101/posts/1256546631691472,"From college coaching to bereavement leave, learn about the industry-leading benefits we provide for our 140,000+ employees."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064783,1081208,2023-07-06 04:49:38 AEST,2023-07-06,04:49:38,Link,85,479,18,7,1,2,1,96,2,0,N/A,https://www.facebook.com/100020084423101/posts/1253879345291534,"Did you know that our innovators were the first to create daily-use contact lenses, helping decrease cleaning time and the spread of germs? Check out a few other pharmaceutical and medical technologies that changed the trajectory of healthcare. 💡"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064819,1081213,2023-06-30 03:00:26 AEST,2023-06-30,03:00:26,Link,63,223,14,2,0,1,1,55,3,0,N/A,https://www.facebook.com/100020084423101/posts/1250515258961276,"Rare conditions like myasthenia gravis can be difficult to diagnosis. For Myasthenia Gravis Awareness Month, learn more from a patient living with the autoantibody disease and how we’re working to find potential treatments."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,1064832,1081223,2023-06-29 03:00:28 AEST,2023-06-29,03:00:28,Link,59,216,7,8,1,0,1,41,1,0,N/A,https://www.facebook.com/100020084423101/posts/1249981162348019,“Knowing you’re paying it forward gives meaning to what you do. The best way I could see to do that was to be involved in projects that could benefit patients.” ​ Hear how one researcher found his life’s calling after being diagnosed with a rare blood cancer at a young age.
